folio,nro,depto,area,suf_disc,victima,inseguridad,prob_disc_logit,prob_disc_rf,y_pred_logit,y_pred_rf
262-010710-A-0151,1.0,La Paz,Urbano,0,1,1,0.471,0.3644,0,0
263-015113-A-0191,1.0,La Paz,Urbano,0,1,1,0.4074,0.3774,0,0
263-015113-A-0101,1.0,La Paz,Urbano,0,0,1,0.6886,0.3276,1,0
263-015113-A-0211,1.0,La Paz,Urbano,0,0,1,0.5171,0.46,1,0
263-015113-A-0141,1.0,La Paz,Urbano,0,0,1,0.4801,0.3244,0,0
263-015113-A-0081,1.0,La Paz,Urbano,1,0,1,0.4463,0.6279,0,1
263-015113-A-0061,3.0,La Paz,Urbano,1,0,1,0.6331,0.622,1,1
263-015113-A-0171,1.0,La Paz,Urbano,0,0,1,0.465,0.3977,0,0
263-015113-A-0121,3.0,La Paz,Urbano,0,0,0,0.5173,0.4821,1,0
263-015113-A-0051,1.0,La Paz,Urbano,0,0,1,0.6022,0.4035,1,0
263-015113-A-0011,4.0,La Paz,Urbano,0,1,1,0.4088,0.2865,0,0
263-015113-A-0161,1.0,La Paz,Urbano,0,0,1,0.3696,0.3709,0,0
264-017779-A-0031,2.0,La Paz,Urbano,1,0,1,0.4587,0.51,0,1
264-017779-A-0091,1.0,La Paz,Urbano,0,0,1,0.5433,0.542,1,1
264-017779-A-0081,1.0,La Paz,Urbano,1,0,0,0.4799,0.5973,0,1
264-017779-A-0021,1.0,La Paz,Urbano,0,0,1,0.5273,0.4624,1,0
264-017779-A-0151,1.0,La Paz,Urbano,1,1,1,0.5153,0.5371,1,1
264-017779-A-0061,3.0,La Paz,Urbano,1,0,0,0.4354,0.4514,0,0
264-017779-A-0051,1.0,La Paz,Urbano,0,0,0,0.4533,0.5126,0,1
264-017779-A-0131,4.0,La Paz,Urbano,0,0,1,0.4577,0.4537,0,0
264-017779-A-0011,1.0,La Paz,Urbano,1,0,1,0.5657,0.7293,1,1
264-017779-A-0101,1.0,La Paz,Urbano,0,1,1,0.5357,0.4055,1,0
262-010569-A-0061,1.0,La Paz,Urbano,1,0,1,0.4421,0.4505,0,0
262-010569-A-0011,4.0,La Paz,Urbano,0,0,0,0.5333,0.4476,1,0
262-010569-A-0041,3.0,La Paz,Urbano,0,0,1,0.5326,0.5169,1,1
262-010569-A-0091,3.0,La Paz,Urbano,0,1,0,0.5193,0.4598,1,0
262-010569-A-0111,3.0,La Paz,Urbano,0,1,1,0.6065,0.4243,1,0
262-010569-A-0141,1.0,La Paz,Urbano,0,0,1,0.531,0.4822,1,0
262-010569-A-0161,1.0,La Paz,Urbano,0,0,1,0.769,0.4852,1,0
262-010569-A-0191,1.0,La Paz,Urbano,0,0,0,0.6413,0.4948,1,0
262-010569-A-0291,1.0,La Paz,Urbano,1,0,1,0.5463,0.6431,1,1
262-010569-A-0211,3.0,La Paz,Urbano,0,1,0,0.409,0.4866,0,0
262-010569-A-0261,2.0,La Paz,Urbano,0,0,1,0.6073,0.5482,1,1
263-013894-A-0051,1.0,La Paz,Urbano,1,1,1,0.6843,0.7052,1,1
263-013894-A-0071,1.0,La Paz,Urbano,1,1,1,0.6503,0.7531,1,1
263-013894-A-0081,1.0,La Paz,Urbano,1,0,1,0.68,0.6058,1,1
263-013894-A-0061,2.0,La Paz,Urbano,0,1,1,0.5839,0.507,1,1
263-013894-A-0021,1.0,La Paz,Urbano,0,0,0,0.7289,0.5036,1,1
263-013894-A-0011,1.0,La Paz,Urbano,0,0,0,0.6927,0.5307,1,1
263-013894-A-0031,3.0,La Paz,Urbano,0,0,0,0.7011,0.5273,1,1
263-013894-A-0041,4.0,La Paz,Urbano,0,0,0,0.6003,0.2765,1,0
263-013894-A-0091,1.0,La Paz,Urbano,0,1,1,0.7578,0.508,1,1
263-013894-A-0101,1.0,La Paz,Urbano,0,1,1,0.6512,0.382,1,0
263-013894-A-0111,1.0,La Paz,Urbano,0,1,1,0.6341,0.5848,1,1
263-013894-A-0121,1.0,La Paz,Urbano,0,1,1,0.6163,0.403,1,0
262-010187-A-0201,1.0,La Paz,Urbano,0,0,1,0.3747,0.3959,0,0
262-010187-A-0011,2.0,La Paz,Urbano,1,0,0,0.5041,0.5191,1,1
262-010187-A-0041,1.0,La Paz,Urbano,1,0,0,0.6815,0.4466,1,0
262-010187-A-0061,1.0,La Paz,Urbano,0,0,0,0.4818,0.5435,0,1
262-010187-A-0081,1.0,La Paz,Urbano,0,0,0,0.7532,0.6158,1,1
262-010187-A-0161,3.0,La Paz,Urbano,0,0,0,0.5129,0.3472,1,0
262-010187-A-0141,3.0,La Paz,Urbano,0,0,0,0.3446,0.2701,0,0
262-010187-A-0121,1.0,La Paz,Urbano,0,0,0,0.3546,0.2296,0,0
262-010187-A-0101,4.0,La Paz,Urbano,0,0,0,0.42,0.3113,0,0
262-010187-A-0181,1.0,La Paz,Urbano,0,1,1,0.5431,0.5058,1,1
262-010187-A-0221,1.0,La Paz,Urbano,0,1,1,0.639,0.5478,1,1
262-010187-A-0241,1.0,La Paz,Urbano,0,1,1,0.7197,0.6135,1,1
263-014201-A-0011,1.0,La Paz,Urbano,0,0,0,0.4813,0.3014,0,0
263-014201-A-0021,1.0,La Paz,Urbano,0,0,0,0.689,0.5459,1,1
263-014201-A-0041,3.0,La Paz,Urbano,1,0,0,0.6114,0.6072,1,1
263-014201-A-0141,3.0,La Paz,Urbano,0,0,0,0.4376,0.4917,0,0
263-014201-A-0131,3.0,La Paz,Urbano,0,0,0,0.4211,0.3654,0,0
263-014201-A-0121,1.0,La Paz,Urbano,0,0,0,0.6238,0.5129,1,1
263-014201-A-0111,1.0,La Paz,Urbano,0,0,0,0.453,0.3011,0,0
263-014201-A-0061,1.0,La Paz,Urbano,0,1,1,0.5008,0.3788,1,0
263-014201-A-0091,1.0,La Paz,Urbano,0,1,0,0.6864,0.4764,1,0
263-014201-A-0081,1.0,La Paz,Urbano,0,1,1,0.6578,0.3919,1,0
263-014065-A-0031,2.0,La Paz,Urbano,0,0,0,0.6676,0.4963,1,0
263-014065-A-0051,2.0,La Paz,Urbano,0,0,0,0.6115,0.4734,1,0
263-014065-A-0081,3.0,La Paz,Urbano,0,0,0,0.3602,0.325,0,0
263-014065-A-0011,1.0,La Paz,Urbano,0,0,0,0.4608,0.3959,0,0
263-014065-A-0121,3.0,La Paz,Urbano,0,0,0,0.4561,0.4856,0,0
263-014065-A-0101,4.0,La Paz,Urbano,0,0,0,0.6449,0.3176,1,0
263-014065-A-0141,4.0,La Paz,Urbano,0,0,0,0.597,0.3261,1,0
263-014065-A-0171,3.0,La Paz,Urbano,0,0,0,0.4438,0.3615,0,0
263-014065-A-0211,3.0,La Paz,Urbano,0,1,1,0.5358,0.2738,1,0
263-014065-A-0231,1.0,La Paz,Urbano,1,1,0,0.7399,0.769,1,1
264-017349-A-0081,1.0,La Paz,Urbano,0,1,1,0.7039,0.5291,1,1
264-017349-A-0051,3.0,La Paz,Urbano,0,0,1,0.4322,0.3539,0,0
264-017349-A-0061,1.0,La Paz,Urbano,1,0,1,0.4887,0.5582,0,1
264-017349-A-0101,3.0,La Paz,Urbano,0,0,0,0.3897,0.3062,0,0
264-017349-A-0111,1.0,La Paz,Urbano,0,0,0,0.7176,0.4489,1,0
264-017349-A-0121,3.0,La Paz,Urbano,0,0,0,0.4841,0.4055,0,0
264-017349-A-0131,1.0,La Paz,Urbano,0,0,0,0.4864,0.4129,0,0
264-017349-A-0021,1.0,La Paz,Urbano,0,1,1,0.6583,0.5431,1,1
264-017349-A-0031,1.0,La Paz,Urbano,0,1,1,0.6008,0.4016,1,0
264-017349-A-0011,3.0,La Paz,Urbano,0,1,1,0.6915,0.4169,1,0
262-009934-A-0071,1.0,La Paz,Urbano,0,1,1,0.6888,0.5918,1,1
262-009934-A-0081,3.0,La Paz,Urbano,0,0,1,0.5586,0.3909,1,0
262-009934-A-0121,3.0,La Paz,Urbano,0,0,0,0.4961,0.4135,0,0
262-009934-A-0111,1.0,La Paz,Urbano,0,0,0,0.5232,0.3992,1,0
262-009934-A-0141,3.0,La Paz,Urbano,0,0,0,0.4182,0.3215,0,0
262-009934-A-0131,3.0,La Paz,Urbano,0,0,0,0.5264,0.4216,1,0
262-009934-A-0011,1.0,La Paz,Urbano,1,1,1,0.725,0.6278,1,1
262-009934-A-0031,1.0,La Paz,Urbano,0,1,1,0.6612,0.4591,1,0
262-009934-A-0041,1.0,La Paz,Urbano,0,1,1,0.698,0.4408,1,0
263-013717-A-0071,1.0,La Paz,Urbano,1,1,1,0.6351,0.6376,1,1
263-013717-A-0121,1.0,La Paz,Urbano,1,1,1,0.8461,0.7987,1,1
263-013717-A-0101,3.0,La Paz,Urbano,0,1,1,0.4371,0.3256,0,0
263-013717-A-0181,4.0,La Paz,Urbano,0,0,0,0.6384,0.2829,1,0
263-013717-A-0131,1.0,La Paz,Urbano,0,0,0,0.59,0.325,1,0
263-013717-A-0171,1.0,La Paz,Urbano,0,0,0,0.6143,0.5023,1,1
263-013717-A-0041,1.0,La Paz,Urbano,0,1,1,0.6741,0.4424,1,0
261-007468-A-0011,3.0,La Paz,Urbano,1,1,1,0.5501,0.642,1,1
261-007468-A-0021,1.0,La Paz,Urbano,1,1,1,0.7286,0.7363,1,1
261-007468-A-0031,1.0,La Paz,Urbano,0,1,1,0.594,0.4686,1,0
261-007468-A-0041,3.0,La Paz,Urbano,0,1,1,0.594,0.4527,1,0
261-007468-A-0111,1.0,La Paz,Urbano,0,0,1,0.602,0.485,1,0
261-007468-A-0091,1.0,La Paz,Urbano,0,0,0,0.5421,0.3075,1,0
261-007468-A-0101,4.0,La Paz,Urbano,0,0,0,0.4671,0.4041,0,0
261-007468-A-0121,3.0,La Paz,Urbano,0,0,0,0.5932,0.3767,1,0
261-007468-A-0061,1.0,La Paz,Urbano,1,0,1,0.8548,0.7494,1,1
261-007468-A-0071,2.0,La Paz,Urbano,0,1,1,0.6954,0.3993,1,0
261-007468-A-0081,3.0,La Paz,Urbano,0,0,1,0.7566,0.5756,1,1
261-007468-A-0051,1.0,La Paz,Urbano,0,0,1,0.7104,0.4659,1,0
262-009780-A-0061,1.0,La Paz,Urbano,0,0,0,0.725,0.4553,1,0
262-009780-A-0051,1.0,La Paz,Urbano,0,0,1,0.5835,0.4745,1,0
262-009780-A-0011,2.0,La Paz,Urbano,0,0,1,0.6118,0.5039,1,1
262-009780-A-0031,4.0,La Paz,Urbano,0,0,1,0.528,0.5179,1,1
262-009780-A-0141,1.0,La Paz,Urbano,0,0,0,0.6288,0.3308,1,0
262-009780-A-0081,1.0,La Paz,Urbano,0,0,0,0.7527,0.5088,1,1
262-009780-A-0121,3.0,La Paz,Urbano,0,0,0,0.5435,0.3477,1,0
262-009780-A-0171,1.0,La Paz,Urbano,1,0,0,0.7606,0.5777,1,1
262-009630-A-0011,2.0,La Paz,Urbano,0,1,1,0.5259,0.4442,1,0
262-009630-A-0081,2.0,La Paz,Urbano,0,1,1,0.4235,0.4099,0,0
262-009630-A-0051,1.0,La Paz,Urbano,0,1,1,0.4767,0.4421,0,0
262-009630-A-0031,1.0,La Paz,Urbano,1,0,1,0.4826,0.5919,0,1
262-009630-A-0191,1.0,La Paz,Urbano,0,0,0,0.4348,0.3646,0,0
262-009630-A-0211,3.0,La Paz,Urbano,0,0,0,0.4801,0.3571,0,0
262-009630-A-0231,3.0,La Paz,Urbano,0,0,1,0.462,0.3413,0,0
262-009630-A-0261,1.0,La Paz,Urbano,0,0,0,0.563,0.3799,1,0
262-009630-A-0121,3.0,La Paz,Urbano,0,0,1,0.4287,0.4186,0,0
262-009630-A-0101,2.0,La Paz,Urbano,0,0,1,0.5703,0.4466,1,0
262-009630-A-0171,3.0,La Paz,Urbano,0,0,1,0.6301,0.5373,1,1
262-009630-A-0141,1.0,La Paz,Urbano,0,1,1,0.4989,0.4103,0,0
263-013526-A-0011,2.0,La Paz,Urbano,1,0,1,0.636,0.5393,1,1
263-013526-A-0051,1.0,La Paz,Urbano,1,0,1,0.7596,0.7737,1,1
263-013526-A-0241,1.0,La Paz,Urbano,0,0,0,0.5822,0.509,1,1
263-013526-A-0271,3.0,La Paz,Urbano,0,0,1,0.3926,0.3032,0,0
263-013526-A-0301,1.0,La Paz,Urbano,0,0,1,0.4816,0.5347,0,1
263-013526-A-0331,4.0,La Paz,Urbano,0,0,1,0.7027,0.5295,1,1
263-013526-A-0361,1.0,La Paz,Urbano,0,0,1,0.5841,0.418,1,0
263-013526-A-0081,3.0,La Paz,Urbano,0,0,1,0.5535,0.4002,1,0
263-013526-A-0111,1.0,La Paz,Urbano,0,0,1,0.3544,0.3541,0,0
263-013526-A-0141,3.0,La Paz,Urbano,0,1,1,0.4157,0.4199,0,0
263-013526-A-0171,1.0,La Paz,Urbano,0,1,1,0.3521,0.3946,0,0
263-013526-A-0201,1.0,La Paz,Urbano,0,0,1,0.6596,0.5976,1,1
262-009465-A-0011,1.0,La Paz,Urbano,1,0,1,0.6079,0.7244,1,1
262-009465-A-0031,1.0,La Paz,Urbano,1,0,0,0.7759,0.7811,1,1
262-009465-A-0131,1.0,La Paz,Urbano,0,0,1,0.3732,0.3425,0,0
262-009465-A-0151,1.0,La Paz,Urbano,0,0,1,0.5039,0.4554,1,0
262-009465-A-0171,1.0,La Paz,Urbano,0,0,1,0.6333,0.6071,1,1
262-009465-A-0191,1.0,La Paz,Urbano,0,0,1,0.4814,0.3983,0,0
262-009465-A-0201,3.0,La Paz,Urbano,0,0,1,0.395,0.4065,0,0
262-009465-A-0101,5.0,La Paz,Urbano,1,0,0,0.7024,0.7111,1,1
262-009465-A-0121,1.0,La Paz,Urbano,0,0,0,0.5958,0.391,1,0
262-009465-A-0081,3.0,La Paz,Urbano,0,0,1,0.4518,0.452,0,0
262-009465-A-0061,1.0,La Paz,Urbano,0,0,1,0.5566,0.5569,1,1
262-009465-A-0051,3.0,La Paz,Urbano,0,0,1,0.3814,0.3182,0,0
263-013346-A-0011,3.0,La Paz,Urbano,1,1,1,0.4416,0.4821,0,0
263-013346-A-0021,3.0,La Paz,Urbano,1,0,1,0.4655,0.5478,0,1
263-013346-A-0101,1.0,La Paz,Urbano,0,0,1,0.6347,0.5646,1,1
263-013346-A-0111,3.0,La Paz,Urbano,0,0,1,0.4664,0.4594,0,0
263-013346-A-0121,1.0,La Paz,Urbano,0,0,1,0.4926,0.4677,0,0
263-013346-A-0131,1.0,La Paz,Urbano,0,0,0,0.4932,0.4449,0,0
263-013346-A-0091,1.0,La Paz,Urbano,0,0,1,0.8091,0.6872,1,1
263-013346-A-0031,1.0,La Paz,Urbano,0,0,0,0.546,0.4461,1,0
263-013346-A-0041,1.0,La Paz,Urbano,0,0,0,0.5167,0.4746,1,0
263-013346-A-0051,3.0,La Paz,Urbano,0,0,0,0.5001,0.4238,1,0
263-013346-A-0061,3.0,La Paz,Urbano,0,0,0,0.3967,0.3832,0,0
263-013346-A-0081,1.0,La Paz,Urbano,0,0,0,0.5848,0.4229,1,0
222-006897-A-0011,1.0,La Paz,Urbano,0,0,1,0.7894,0.5966,1,1
222-006897-A-0021,1.0,La Paz,Urbano,1,1,1,0.6358,0.7232,1,1
222-006897-A-0031,1.0,La Paz,Urbano,1,0,1,0.6403,0.7344,1,1
222-006897-A-0041,4.0,La Paz,Urbano,1,0,0,0.5034,0.4975,1,0
222-006897-A-0111,3.0,La Paz,Urbano,0,0,1,0.4536,0.4711,0,0
222-006897-A-0121,3.0,La Paz,Urbano,0,0,1,0.3776,0.3938,0,0
222-006897-A-0131,1.0,La Paz,Urbano,0,0,1,0.6493,0.6277,1,1
222-006897-A-0141,1.0,La Paz,Urbano,0,0,1,0.4909,0.2634,0,0
222-006897-A-0071,3.0,La Paz,Urbano,0,0,0,0.4758,0.3741,0,0
222-006897-A-0081,1.0,La Paz,Urbano,0,0,1,0.5481,0.4182,1,0
222-006897-A-0091,1.0,La Paz,Urbano,0,0,1,0.6669,0.4384,1,0
222-006897-A-0061,1.0,La Paz,Urbano,1,0,1,0.5767,0.5556,1,1
223-006965-A-0011,1.0,La Paz,Urbano,1,0,1,0.7152,0.8055,1,1
223-006965-A-0031,1.0,La Paz,Urbano,1,0,1,0.566,0.3903,1,0
223-006965-A-0051,1.0,La Paz,Urbano,1,0,1,0.7867,0.7037,1,1
223-006965-A-0061,1.0,La Paz,Urbano,0,0,1,0.5213,0.5127,1,1
223-006965-A-0161,1.0,La Paz,Urbano,0,0,1,0.5513,0.3495,1,0
223-006965-A-0171,2.0,La Paz,Urbano,0,0,1,0.565,0.4168,1,0
223-006965-A-0191,1.0,La Paz,Urbano,0,0,1,0.5672,0.5011,1,1
223-006965-A-0211,1.0,La Paz,Urbano,0,0,1,0.6013,0.4512,1,0
223-006965-A-0141,1.0,La Paz,Urbano,0,0,1,0.6538,0.4457,1,0
223-006965-A-0101,1.0,La Paz,Urbano,0,0,0,0.5299,0.4361,1,0
223-006965-A-0081,1.0,La Paz,Urbano,0,0,0,0.6043,0.5435,1,1
223-006965-A-0121,1.0,La Paz,Urbano,0,0,0,0.6012,0.4765,1,0
262-009305-A-0011,3.0,La Paz,Urbano,0,1,1,0.4265,0.3937,0,0
262-009305-A-0031,4.0,La Paz,Urbano,1,1,1,0.5707,0.4924,1,0
262-009305-A-0051,3.0,La Paz,Urbano,0,1,1,0.6013,0.3587,1,0
262-009305-A-0061,1.0,La Paz,Urbano,0,1,1,0.5192,0.3429,1,0
262-009305-A-0151,3.0,La Paz,Urbano,0,0,0,0.3994,0.407,0,0
262-009305-A-0171,1.0,La Paz,Urbano,0,0,1,0.5055,0.3838,1,0
262-009305-A-0191,3.0,La Paz,Urbano,0,0,1,0.6429,0.5268,1,1
262-009305-A-0201,3.0,La Paz,Urbano,0,0,1,0.5581,0.334,1,0
262-009305-A-0121,1.0,La Paz,Urbano,0,0,1,0.4691,0.441,0,0
262-009305-A-0131,1.0,La Paz,Urbano,0,0,1,0.5221,0.5554,1,1
262-009305-A-0081,1.0,La Paz,Urbano,0,0,1,0.411,0.3441,0,0
262-009305-A-0101,3.0,La Paz,Urbano,0,0,1,0.4551,0.299,0,0
262-009164-A-0011,2.0,La Paz,Urbano,0,1,1,0.65,0.4333,1,0
262-009164-A-0031,3.0,La Paz,Urbano,1,1,1,0.3753,0.4658,0,0
262-009164-A-0051,1.0,La Paz,Urbano,0,1,1,0.6836,0.4602,1,0
262-009164-A-0081,4.0,La Paz,Urbano,1,1,1,0.6236,0.5307,1,1
262-009164-A-0191,2.0,La Paz,Urbano,0,0,1,0.4379,0.4628,0,0
262-009164-A-0221,1.0,La Paz,Urbano,0,0,1,0.4914,0.3668,0,0
262-009164-A-0241,3.0,La Paz,Urbano,0,0,1,0.701,0.4807,1,0
262-009164-A-0261,1.0,La Paz,Urbano,0,0,0,0.7151,0.4804,1,0
262-009164-A-0101,1.0,La Paz,Urbano,0,0,0,0.5652,0.3841,1,0
262-009164-A-0121,1.0,La Paz,Urbano,0,0,0,0.5247,0.4991,1,0
262-009164-A-0151,3.0,La Paz,Urbano,0,0,0,0.5248,0.4527,1,0
262-009164-A-0171,1.0,La Paz,Urbano,0,0,0,0.497,0.3148,0,0
261-007325-A-0011,3.0,La Paz,Urbano,1,1,1,0.6236,0.6367,1,1
261-007325-A-0041,1.0,La Paz,Urbano,0,0,1,0.6607,0.5597,1,1
261-007325-A-0061,1.0,La Paz,Urbano,0,1,1,0.5902,0.3643,1,0
261-007325-A-0091,3.0,La Paz,Urbano,1,1,1,0.4799,0.5697,0,1
261-007325-A-0221,1.0,La Paz,Urbano,0,0,1,0.6478,0.4105,1,0
261-007325-A-0251,1.0,La Paz,Urbano,0,1,0,0.6791,0.5362,1,1
261-007325-A-0281,1.0,La Paz,Urbano,0,0,1,0.6276,0.3669,1,0
261-007325-A-0301,3.0,La Paz,Urbano,0,0,1,0.6061,0.4037,1,0
261-007325-A-0121,3.0,La Paz,Urbano,0,0,0,0.4172,0.4011,0,0
261-007325-A-0141,1.0,La Paz,Urbano,0,0,0,0.4891,0.359,0,0
261-007325-A-0171,1.0,La Paz,Urbano,0,0,0,0.6484,0.4207,1,0
261-007325-A-0201,3.0,La Paz,Urbano,0,1,1,0.8087,0.5894,1,1
263-013152-A-0011,3.0,La Paz,Urbano,0,0,1,0.6343,0.598,1,1
263-013152-A-0021,1.0,La Paz,Urbano,1,0,1,0.6681,0.7157,1,1
263-013152-A-0031,3.0,La Paz,Urbano,0,0,1,0.6856,0.548,1,1
263-013152-A-0051,1.0,La Paz,Urbano,1,0,1,0.5673,0.4782,1,0
263-013152-A-0061,3.0,La Paz,Urbano,0,1,1,0.4298,0.3289,0,0
263-013152-A-0081,1.0,La Paz,Urbano,1,0,1,0.5359,0.6839,1,1
263-013152-A-0091,1.0,La Paz,Urbano,0,0,1,0.5337,0.521,1,1
263-013152-A-0101,3.0,La Paz,Urbano,0,0,1,0.5878,0.5936,1,1
263-013152-A-0121,4.0,La Paz,Urbano,0,0,1,0.4739,0.4472,0,0
263-013152-A-0131,1.0,La Paz,Urbano,0,1,1,0.7429,0.5545,1,1
263-013152-A-0151,1.0,La Paz,Urbano,0,1,1,0.7683,0.5254,1,1
263-013152-A-0161,2.0,La Paz,Urbano,0,0,1,0.5267,0.5063,1,1
262-008837-A-0011,3.0,La Paz,Urbano,1,0,1,0.6076,0.6512,1,1
262-008837-A-0031,1.0,La Paz,Urbano,1,0,1,0.6277,0.6878,1,1
262-008837-A-0051,1.0,La Paz,Urbano,0,1,1,0.6009,0.4655,1,0
262-008837-A-0061,1.0,La Paz,Urbano,1,0,1,0.697,0.7629,1,1
262-008837-A-0081,1.0,La Paz,Urbano,0,0,1,0.5165,0.3833,1,0
262-008837-A-0101,1.0,La Paz,Urbano,0,0,1,0.8287,0.6113,1,1
262-008837-A-0121,3.0,La Paz,Urbano,1,0,1,0.5661,0.6647,1,1
262-008837-A-0141,3.0,La Paz,Urbano,0,0,1,0.5341,0.5242,1,1
262-008837-A-0161,1.0,La Paz,Urbano,0,0,1,0.7055,0.5271,1,1
262-008837-A-0171,3.0,La Paz,Urbano,0,0,1,0.4979,0.3507,0,0
262-008837-A-0191,1.0,La Paz,Urbano,0,0,1,0.7877,0.5568,1,1
262-008837-A-0211,1.0,La Paz,Urbano,0,0,1,0.699,0.4521,1,0
262-009000-A-0011,3.0,La Paz,Urbano,1,0,1,0.6144,0.6338,1,1
262-009000-A-0021,1.0,La Paz,Urbano,1,0,1,0.8433,0.8813,1,1
262-009000-A-0031,1.0,La Paz,Urbano,1,0,1,0.6394,0.6304,1,1
262-009000-A-0041,3.0,La Paz,Urbano,1,0,1,0.7253,0.7239,1,1
262-009000-A-0051,3.0,La Paz,Urbano,1,0,1,0.5167,0.6106,1,1
262-009000-A-0061,1.0,La Paz,Urbano,0,0,0,0.6386,0.5428,1,1
262-009000-A-0071,2.0,La Paz,Urbano,0,0,1,0.5103,0.4263,1,0
262-009000-A-0081,4.0,La Paz,Urbano,0,0,1,0.4464,0.4064,0,0
262-009000-A-0091,3.0,La Paz,Urbano,0,0,0,0.4706,0.4432,0,0
262-009000-A-0101,3.0,La Paz,Urbano,0,0,1,0.4796,0.3743,0,0
262-009000-A-0111,3.0,La Paz,Urbano,0,0,1,0.4843,0.5496,0,1
262-009000-A-0121,1.0,La Paz,Urbano,0,0,1,0.8658,0.737,1,1
261-007183-A-0011,3.0,La Paz,Urbano,0,0,1,0.5572,0.609,1,1
261-007183-A-0021,3.0,La Paz,Urbano,0,0,1,0.4578,0.3551,0,0
261-007183-A-0041,1.0,La Paz,Urbano,0,0,1,0.5609,0.4797,1,0
261-007183-A-0061,3.0,La Paz,Urbano,0,0,1,0.4798,0.4154,0,0
261-007183-A-0071,2.0,La Paz,Urbano,0,0,1,0.6657,0.5282,1,1
261-007183-A-0091,1.0,La Paz,Urbano,0,0,1,0.4031,0.3314,0,0
261-007183-A-0101,3.0,La Paz,Urbano,1,0,1,0.4877,0.6666,0,1
261-007183-A-0121,3.0,La Paz,Urbano,0,0,1,0.5197,0.5206,1,1
261-007183-A-0131,3.0,La Paz,Urbano,0,0,1,0.6669,0.3728,1,0
261-007183-A-0151,1.0,La Paz,Urbano,0,0,1,0.7314,0.4044,1,0
261-007183-A-0171,5.0,La Paz,Urbano,0,0,1,0.5068,0.6547,1,1
261-007183-A-0181,1.0,La Paz,Urbano,0,0,0,0.5497,0.4642,1,0
262-008674-A-0011,1.0,La Paz,Urbano,1,0,1,0.6713,0.6286,1,1
262-008674-A-0031,3.0,La Paz,Urbano,0,0,1,0.671,0.6321,1,1
262-008674-A-0051,3.0,La Paz,Urbano,1,0,1,0.738,0.6086,1,1
262-008674-A-0061,1.0,La Paz,Urbano,0,0,1,0.6822,0.5987,1,1
262-008674-A-0081,1.0,La Paz,Urbano,1,0,1,0.7725,0.759,1,1
262-008674-A-0101,1.0,La Paz,Urbano,0,0,1,0.4686,0.4,0,0
262-008674-A-0121,3.0,La Paz,Urbano,1,0,1,0.6066,0.5985,1,1
262-008674-A-0141,1.0,La Paz,Urbano,0,0,0,0.4797,0.3779,0,0
262-008674-A-0211,3.0,La Paz,Urbano,0,0,0,0.5641,0.5267,1,1
262-008674-A-0191,1.0,La Paz,Urbano,0,0,1,0.6329,0.4319,1,0
262-008674-A-0161,1.0,La Paz,Urbano,0,0,0,0.606,0.3117,1,0
262-008674-A-0171,1.0,La Paz,Urbano,0,0,1,0.4587,0.3852,0,0
261-007038-A-0071,1.0,La Paz,Urbano,0,0,1,0.5326,0.4345,1,0
261-007038-A-0011,1.0,La Paz,Urbano,1,0,1,0.6482,0.6999,1,1
261-007038-A-0041,1.0,La Paz,Urbano,0,0,0,0.66,0.4336,1,0
261-007038-A-0101,3.0,La Paz,Urbano,1,0,0,0.5507,0.5147,1,1
261-007038-A-0131,2.0,La Paz,Urbano,1,0,1,0.7209,0.7016,1,1
261-007038-A-0161,1.0,La Paz,Urbano,0,0,0,0.4839,0.3438,0,0
261-007038-A-0191,1.0,La Paz,Urbano,1,0,0,0.631,0.6583,1,1
261-007038-A-0221,1.0,La Paz,Urbano,0,0,0,0.4074,0.4008,0,0
261-007038-A-0251,1.0,La Paz,Urbano,1,0,1,0.7285,0.7397,1,1
261-007038-A-0281,1.0,La Paz,Urbano,0,0,0,0.7394,0.472,1,0
261-007038-A-0311,1.0,La Paz,Urbano,0,0,1,0.5555,0.4449,1,0
261-007038-A-0341,1.0,La Paz,Urbano,1,1,0,0.713,0.6439,1,1
222-006863-A-0021,1.0,La Paz,Urbano,0,1,0,0.6282,0.3957,1,0
222-006863-A-0101,1.0,La Paz,Urbano,0,0,1,0.7658,0.536,1,1
222-006863-A-0141,6.0,La Paz,Urbano,1,0,1,0.6388,0.7254,1,1
222-006863-A-0181,1.0,La Paz,Urbano,1,0,1,0.8095,0.8213,1,1
222-006863-A-0221,3.0,La Paz,Urbano,0,0,0,0.4125,0.4533,0,0
222-006863-A-0261,3.0,La Paz,Urbano,0,0,0,0.5477,0.3222,1,0
222-006863-A-0301,1.0,La Paz,Urbano,0,0,0,0.5443,0.4647,1,0
222-006863-A-0341,1.0,La Paz,Urbano,0,0,0,0.7692,0.4997,1,0
222-006863-A-0381,1.0,La Paz,Urbano,0,0,1,0.6826,0.4993,1,0
222-006863-A-0421,1.0,La Paz,Urbano,0,0,1,0.8029,0.71,1,1
222-006863-A-0461,1.0,La Paz,Urbano,0,0,1,0.7095,0.4762,1,0
221-006775-A-0041,2.0,La Paz,Urbano,0,0,0,0.4265,0.2763,0,0
221-006775-A-0031,3.0,La Paz,Urbano,1,0,1,0.7417,0.7475,1,1
221-006775-A-0021,4.0,La Paz,Urbano,1,1,1,0.3892,0.3361,0,0
221-006775-A-0011,1.0,La Paz,Urbano,0,1,1,0.6968,0.3994,1,0
